RegionID,SizeRank,RegionName,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023
394312,62,"Albuquerque, NM",NM,234633,239667,244633,248300,248300,246567,243200,241533,240133,241833,243500,246333,248000,249667,252094,253761,253761,253300,254133,255767,255767,254900,255100,256800,259500,262967,267300,274600,280933,283233,281600,278300,278300,277967,281300,283000,288333,293333,301333,303000,303000,300000,306500,314833,323167,323000,323000,324667,330000,335000,341667,348333,353333,356667,358000,356333,353000,350000,351929,356929,365263,373000,381000,387633,391283,389917,383283,380508
394357,63,"Bakersfield, CA",CA,255567,260600,263967,265000,265000,263300,259967,254967,251667,250000,249967,249967,252967,257967,262967,264967,265000,264933,263233,261417,259025,259025,259142,259933,261950,265283,268950,270783,274117,278783,286533,289867,293200,289800,286500,283733,285400,292033,298133,304633,309667,313000,315317,318650,323317,328000,332967,339633,346300,356000,366333,376300,379966,379933,378300,375293,370293,366927,363267,363300,364667,369667,373000,375000,376333,374642,372642,367942
394308,64,"Albany, NY",NY,213900,215167,216800,220167,224600,226333,226333,224967,225800,226517,226517,225650,226567,228233,229933,230298,230998,230965,230300,227933,226267,223233,219933,217967,217967,219633,221600,224933,231350,236050,236083,232667,229333,227633,227967,233300,241667,251633,261633,269967,275000,273300,269967,266600,263967,262717,259750,259917,262833,270759,282009,291976,298683,299600,299300,296000,290789,282756,277722,276567,284600,296283,306283,313283,318267,318300,318300,310000
394753,65,"Knoxville, TN",TN,230800,237467,244133,248267,246600,243267,239933,239600,237967,236333,233300,231633,232900,237933,244600,250000,254967,254967,253267,249267,247567,244233,242350,240683,244017,247350,252383,257417,263300,268717,267883,264233,257117,250850,244500,241167,243233,251567,263233,273233,277933,281300,284333,287967,289633,290133,292000,298650,310150,326800,340150,348450,353267,354600,355433,357133,360800,366333,366333,369667,375000,386633,394967,399967,400000,405000,413300,421633
394367,66,"Baton Rouge, LA",LA,223500,226800,230967,233300,234750,233750,233750,232300,231774,230908,230941,231933,234433,238414,242281,243948,243300,240746,235779,232446,230513,230513,230180,230967,233200,236200,237683,239000,242633,246500,251997,254697,254713,252333,250000,252100,254527,259527,262593,266500,266500,266300,264967,263267,262300,260633,259000,256667,258333,262833,267500,270833,272667,273000,272967,273300,274967,275000,275000,275000,275633,277300,282267,286600,288267,285950,282633,280633
394843,67,"McAllen, TX",TX,183817,185167,185667,187667,187967,189467,189767,188133,186633,185000,185449,186949,188583,191467,194300,197333,197833,196917,195583,195368,195285,195285,194667,192967,191967,193617,196317,198917,199200,199867,202767,207833,212133,210966,207633,206666,210000,215000,223333,228300,234633,236300,240917,241250,242917,241500,239833,234833,233333,234667,239633,242967,244967,245000,246500,248167,251467,253300,254967,256167,257833,258833,255998,252082,249415,249383,249633,247967
394908,68,"New Haven, CT",CT,252233,262267,271950,275317,274317,269667,266167,263133,261433,258233,254900,253167,256533,263200,268267,269900,268567,265234,261900,256567,253233,249600,249133,250833,256167,261667,266667,271633,276633,278300,278000,277967,277933,273267,266633,264967,266600,276567,286267,294633,294667,291633,290633,290600,288967,284933,281633,283300,289967,300467,310433,316800,321267,321267,321583,319700,316367,316350,314933,318267,321600,326600,333300,339967,346600,349900,353233,353267
394561,69,"El Paso, TX",TX,166317,167400,167917,168883,169300,169133,167500,166000,165000,166633,169300,173950,176983,180633,182650,184300,184300,184300,184650,185317,185633,185950,185633,184650,183983,183967,185283,186623,188307,190307,192467,195767,202919,209753,214477,210657,205507,199150,196500,198333,203000,206333,206333,209667,213833,220483,222483,224967,225983,229317,232658,234991,236324,239575,248815,258482,266898,270641,267958,267933,264775,273025,279708,288200,289950,289950,289633,287817
394318,70,"Allentown, PA",PA,201533,208167,214833,219600,221267,220633,217633,215317,212617,207583,203233,203083,208117,216450,222133,227100,228767,228258,226592,224625,224467,222800,221433,221600,226633,234967,240933,242567,240933,239967,243000,244667,244633,239933,236567,239900,244900,254933,263267,269967,271600,269933,269900,269933,268300,266633,264967,264967,271633,283267,294933,306600,311633,311633,308300,304633,306300,306000,304667,306000,309633,320450,325783,330817,331667,333317,329983,328283
394952,71,"Oxnard, CA",CA,692786,696120,699467,698967,698967,694000,684667,676333,669650,662983,656650,658083,666417,674733,679983,687983,694633,699600,706567,711600,711633,710000,704966,714633,725967,739000,742650,739650,746617,758633,768633,765333,753000,746333,746333,759667,769333,782667,789666,793000,796166,795833,803650,814150,824150,833000,839333,843833,855816,859149,869983,871333,876333,867966,858300,849967,849967,846383,846050,859242,876158,901458,921300,940967,949300,950800,956133,956167
394486,72,"Columbia, SC",SC,191267,195917,201617,207283,209633,210283,209617,209617,211600,214600,215472,215172,214930,217391,219724,219967,218300,215967,213333,211367,210000,209300,209551,211217,213217,218267,222800,229433,231133,231633,227967,225217,221883,220250,217967,217933,219933,223300,225000,225000,226667,230000,233300,234967,235367,236400,239733,244300,251600,258417,265083,270117,274633,276333,276300,274967,273300,271300,269633,271142,273175,278175,283000,289667,291300,287967,281467,278000
753906,73,"North Port, FL",FL,336267,336258,336291,337958,339600,338267,334933,331633,332967,336000,338500,338500,338800,342633,345967,349300,349600,348233,345767,342133,343833,348000,351667,351633,349933,349900,348917,348950,348650,349633,349600,349900,349675,353042,354708,358300,361600,372967,382967,392667,396333,403000,407000,417000,429667,442333,449000,454667,470000,495000,522758,540925,548925,546150,539317,529650,523000,521667,525000,531333,536000,538500,538167,538167,535667,531333,525667,522333
845158,74,"Dayton, OH",OH,130300,135267,140267,144933,148267,148267,144900,141567,139900,139900,139900,139900,143233,149900,156600,161633,163300,163467,161767,158448,157281,155481,155467,156467,163133,171250,179550,183017,183233,181567,179900,178500,175167,170167,168233,171267,172967,176300,179933,184917,186617,186617,184967,181633,174983,169983,168283,169933,179933,188467,198500,201833,206333,204633,202967,198300,198300,197964,196297,194631,194967,204300,210833,217667,219967,218467,214933,208300
394457,75,"Charleston, SC",SC,364667,367498,369165,368832,367633,364709,365342,364459,366019,364356,363572,364936,368300,374667,377633,378967,378967,377633,376600,373567,374930,374630,376297,374967,377328,379028,382859,385498,390495,394663,394630,391267,387433,387467,391784,395951,399251,398300,398300,398000,399633,396282,393282,392882,396200,399200,406600,414967,428633,438333,448333,451667,455000,456483,456483,453150,450000,450000,449967,458300,466633,476667,483333,490158,496792,498425,501598,501630
394648,76,"Greensboro, NC",NC,187267,194100,199100,203100,204633,209483,213150,216450,215933,214233,211433,210948,214298,221298,227150,227167,226333,222667,222667,224300,224963,224963,219997,220000,218333,223300,229933,238267,243300,241667,235000,226667,221667,218300,214933,208267,206633,208417,216413,223047,229630,233950,236800,235100,234450,233300,236333,234667,235633,240133,255133,272467,282050,285383,282050,283300,281633,281667,279967,279300,284133,291333,298633,300449,302783,302816,302000,299133
395134,77,"Stockton, CA",CA,372667,374667,376300,381283,383283,383283,379967,374967,373083,373083,373050,369967,373071,381438,394771,401650,405283,403617,401950,399650,399650,400333,397300,396967,396300,399667,401667,405000,415000,426333,434667,439667,439983,439983,434950,438450,446783,463483,476650,489650,504625,514308,521308,519333,519667,521333,524333,532666,550667,573000,591000,597333,597333,589333,578483,563483,553450,541633,534950,530983,529317,536000,541633,554966,559790,559823,554823,553000
394440,78,"Cape Coral, FL",FL,282633,282633,281300,279967,279933,279900,279900,281433,282800,284500,284267,284900,284233,284300,283417,282383,280896,279479,278812,280633,284300,289967,293300,296467,297800,299133,298967,299300,299617,299040,292374,284057,277967,276333,274000,265967,257600,248233,238267,,201000,,160967,146633,131633,113333,100000,94998,,154981,191650,209966,216300,204633,178667,156167,147800,158767,187933,221300,256333,274963,291596,301263,311300,321300,331633,339958
394399,79,"Boise City, ID",ID,300964,309297,316567,324900,325571,327221,327584,326043,324393,325697,326600,327967,330300,338633,347299,354639,357939,358850,357207,353903,351625,351625,354254,360255,367225,374263,377930,382930,388233,393266,396600,404933,415126,424064,427398,432172,438267,451417,469750,488080,506630,511630,516633,508300,510000,517000,530300,548300,557967,569667,572333,572333,563967,548267,531933,515967,505967,500600,499900,508250,524917,548250,566567,581600,584933,576600,561600,551600
394484,80,"Colorado Springs, CO",CO,346333,348000,349633,346633,341633,335000,331667,330000,330000,331667,334667,341000,346983,353650,356617,358966,360966,361666,361667,358692,358658,360308,365280,370313,374997,381317,386317,392383,395400,395400,391300,386633,384933,386467,391082,392782,395948,401333,413000,426333,433000,434667,433333,435000,438333,440000,443300,444967,451600,459967,476633,489667,494633,489449,481449,474783,469967,466633,462833,462500,467333,480833,495750,505883,506183,502600,494300,486917
394798,81,"Little Rock, AR",AR,182800,185467,186967,187967,187300,185933,184967,185600,185633,186467,185833,186333,187833,191133,195467,198100,199467,198567,196933,195600,195333,195000,193333,193000,195000,198333,201666,203333,205000,204833,205833,209167,211000,211333,204633,201267,201567,207600,212600,212633,214967,215000,216667,213333,213300,211633,211717,212717,217717,225267,232633,238967,241833,243500,242167,241667,240000,240000,238333,235000,234900,238233,244867,248300,253267,253300,253300,249666
394766,82,"Lakeland, FL",FL,207967,211300,213333,214967,214967,214933,214967,214933,214933,214933,214967,215998,217331,219330,221666,223664,224998,224998,224967,223300,221633,220000,221633,223267,224933,225117,225150,225817,227167,229833,232500,235667,236333,236333,236317,238583,241917,248900,256300,,271300,276633,281633,288300,294933,303300,310133,316833,321833,331666,341633,349967,353300,353333,351833,350133,349800,347967,346333,344433,343433,343433,345330,347963,349597,349933,349967,349967
394304,83,"Akron, OH",OH,144600,151267,159250,165917,168583,165933,162600,158300,154933,151600,149600,151267,153200,156858,161858,167275,172250,171450,169133,164133,159633,154600,151267,152567,157600,162600,166633,170617,175617,178617,177267,173300,166933,159267,154433,154433,159433,164900,169933,174633,177967,179550,178183,174850,169933,161625,154992,153292,159967,172967,182967,191300,193450,191817,186817,179967,176033,173950,172283,169850,171900,180683,192017,202050,206633,210000,210000,206633
394531,84,"Des Moines, IA",IA,260600,264950,266950,264950,264933,263862,261495,256529,254933,252633,252633,253000,256300,259600,259933,259933,258300,254967,251667,248663,246997,245330,246633,249967,253300,256633,258267,261842,263542,264875,262933,259867,256900,256933,258300,261633,264267,264267,259267,253267,248300,243300,236633,231300,227967,224633,223267,227933,237967,252667,262967,271300,273300,276667,278333,278333,276667,275000,275000,279667,284667,297000,305667,316667,317667,316000,313333,311500
395115,85,"Springfield, MA",MA,231567,238933,245633,248967,249933,249600,249300,247667,246317,243283,240950,237600,239267,243233,251567,258233,262267,263050,261383,259217,255100,251767,246600,243967,250333,260300,271267,274900,278233,279917,276583,271583,264900,259900,255350,258683,268683,284600,291267,296050,293017,293017,289600,286267,282933,279433,279283,282617,286450,301633,313333,323000,321333,321300,324633,327633,327633,326267,319933,316600,317967,326300,337967,344933,348267,344933,343267,338233
845159,86,"Poughkeepsie, NY",NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267717,276383,278283,281317,282983,284333,287667,291000,293000,288333,286333,287667,295967,299633,303133,318167,327833,334333,329128,336095,342762,349600,357133,373800,390500,408000,418333,431333,433000,439333,443000,454667
394931,87,"Ogden, UT",UT,301050,311350,316350,318267,319767,321433,321433,319933,319867,323167,324867,327967,329633,334633,339933,341600,341567,339900,337860,334527,329560,329933,331633,339933,344633,349383,349417,354750,358333,360000,358333,358333,356633,356300,352933,359633,369633,386333,402666,411333,418000,421667,426633,432967,434633,433000,429983,444983,468317,491633,501633,506633,506633,498300,489133,482467,479133,476633,478333,486633,498267,512933,524633,531333,531633,528300,526633,519997
394816,88,"Madison, WI",WI,286267,292933,296567,299900,299900,298233,296600,294617,294650,295483,297500,305800,313267,319933,321600,321600,319767,316467,314800,313300,311633,309967,312967,317933,322967,329600,332933,335567,332267,328967,326300,323267,320767,318967,320500,325300,330046,334879,339246,343000,346633,344967,343267,339933,339600,336267,336300,339933,349933,356600,364933,369967,373267,371450,368083,364450,358133,353133,353433,362000,377033,390367,398267,399933,404967,405000,405000,401133
395235,89,"Winston, NC",NC,195767,197433,197467,198300,199967,207600,214233,215683,213717,213750,214833,219133,223950,233117,240696,244644,244944,240732,238300,237967,239600,239900,238233,239933,239967,243021,244686,249019,250998,247483,239133,230800,223650,216083,209676,205342,211926,218333,225562,230562,235528,239967,241600,244633,247117,247150,243950,241433,243430,251947,263647,271650,275667,275667,277300,276383,277547,277547,281130,284633,289838,294805,298471,303300,303666,303633,301966,301633
